,Timestamp,Product Name,Seller,Price
7914,2025-01-10 06:59:17,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",Stock e-commerce,1581.95
7915,2025-01-10 06:59:24,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1190.0
7916,2025-01-10 06:59:30,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",E.Leclerc,1071.99
7917,2025-01-10 06:59:37,"Apple iPhone 16 Pro 16 cm (6.3"") Double SIM iOS 18 5G USB Type-C 1 To Noir",E.Leclerc,1799.0
7918,2025-01-10 06:59:51,Smartphone Apple iPhone 15 256GB noir,E.Leclerc,932.85
7919,2025-01-10 06:59:58,Smartphone Apple iPhone 15 128GB noir,E.Leclerc,819.0
7920,2025-01-10 07:00:05,"Apple iPhone 14 15,5 cm (6.1"") Double SIM iOS 17 5G 512 Go Noir",E.Leclerc,999.99
7921,2025-01-10 07:00:12,Smartphone Apple iPhone 14 256Go Noir Midnight,E.Leclerc,837.03
7922,2025-01-10 07:30:19,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",E.Leclerc,1301.99
7923,2025-01-10 07:30:26,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1051.99
7924,2025-01-10 07:30:39,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",Stock e-commerce,1581.95
7925,2025-01-10 07:30:45,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1190.0
7926,2025-01-10 07:30:52,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",E.Leclerc,1071.99
7927,2025-01-10 07:30:59,"Apple iPhone 16 Pro 16 cm (6.3"") Double SIM iOS 18 5G USB Type-C 1 To Noir",E.Leclerc,1799.0
7928,2025-01-10 07:31:12,Smartphone Apple iPhone 15 256GB noir,E.Leclerc,932.85
7929,2025-01-10 07:31:18,Smartphone Apple iPhone 15 128GB noir,E.Leclerc,819.0
7930,2025-01-10 07:31:25,"Apple iPhone 14 15,5 cm (6.1"") Double SIM iOS 17 5G 512 Go Noir",E.Leclerc,999.99
7931,2025-01-10 07:31:31,Smartphone Apple iPhone 14 256Go Noir Midnight,E.Leclerc,837.03
7932,2025-01-10 08:01:38,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",E.Leclerc,1301.99
7933,2025-01-10 08:01:44,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1051.99
7934,2025-01-10 08:01:58,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",Stock e-commerce,1581.95
7935,2025-01-10 08:02:05,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1190.0
7936,2025-01-10 08:02:11,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",E.Leclerc,1071.99
7937,2025-01-10 08:02:12,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",La Boutique du Net,1340.36
7938,2025-01-10 08:02:18,"Apple iPhone 16 Pro 16 cm (6.3"") Double SIM iOS 18 5G USB Type-C 1 To Noir",E.Leclerc,1799.0
7939,2025-01-10 08:02:31,Smartphone Apple iPhone 15 256GB noir,E.Leclerc,932.85
7940,2025-01-10 08:02:38,Smartphone Apple iPhone 15 128GB noir,E.Leclerc,819.0
7941,2025-01-10 08:02:45,"Apple iPhone 14 15,5 cm (6.1"") Double SIM iOS 17 5G 512 Go Noir",E.Leclerc,999.99
7942,2025-01-10 08:02:52,Smartphone Apple iPhone 14 256Go Noir Midnight,E.Leclerc,837.03
7943,2025-01-10 08:32:58,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",E.Leclerc,1301.99
7944,2025-01-10 08:33:05,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1051.99
7945,2025-01-10 08:33:19,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",Stock e-commerce,1581.95
7946,2025-01-10 08:33:25,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1190.0
7947,2025-01-10 08:33:32,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",E.Leclerc,1071.99
7948,2025-01-10 08:33:39,"Apple iPhone 16 Pro 16 cm (6.3"") Double SIM iOS 18 5G USB Type-C 1 To Noir",E.Leclerc,1799.0
7949,2025-01-10 08:33:52,Smartphone Apple iPhone 15 256GB noir,E.Leclerc,932.85
7950,2025-01-10 08:33:59,Smartphone Apple iPhone 15 128GB noir,E.Leclerc,819.0
7951,2025-01-10 08:34:05,"Apple iPhone 14 15,5 cm (6.1"") Double SIM iOS 17 5G 512 Go Noir",E.Leclerc,999.99
7952,2025-01-10 08:34:12,Smartphone Apple iPhone 14 256Go Noir Midnight,E.Leclerc,837.03
7953,2025-01-10 09:04:19,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",E.Leclerc,1301.99
7954,2025-01-10 09:04:26,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1051.99
7955,2025-01-10 09:04:40,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",Stock e-commerce,1581.95
7956,2025-01-10 09:04:46,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1190.0
7957,2025-01-10 09:04:53,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",E.Leclerc,1071.99
7958,2025-01-10 09:04:54,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",Monsieurplus,1222.99
7959,2025-01-10 09:05:01,"Apple iPhone 16 Pro 16 cm (6.3"") Double SIM iOS 18 5G USB Type-C 1 To Noir",E.Leclerc,1799.0
7960,2025-01-10 09:05:19,Smartphone Apple iPhone 15 256GB noir,E.Leclerc,932.85
7961,2025-01-10 09:05:28,Smartphone Apple iPhone 15 128GB noir,E.Leclerc,819.0
7962,2025-01-10 09:05:36,"Apple iPhone 14 15,5 cm (6.1"") Double SIM iOS 17 5G 512 Go Noir",E.Leclerc,999.99
7963,2025-01-10 09:05:44,Smartphone Apple iPhone 14 256Go Noir Midnight,E.Leclerc,837.03
7964,2025-01-10 09:35:51,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",E.Leclerc,1301.99
7965,2025-01-10 09:35:59,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1051.99
7966,2025-01-10 09:36:13,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",Stock e-commerce,1581.95
7967,2025-01-10 09:36:20,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1190.0
7968,2025-01-10 09:36:21,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",Monsieurplus,1386.99
7969,2025-01-10 09:36:28,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",E.Leclerc,1071.99
7970,2025-01-10 09:36:35,"Apple iPhone 16 Pro 16 cm (6.3"") Double SIM iOS 18 5G USB Type-C 1 To Noir",E.Leclerc,1799.0
7971,2025-01-10 09:36:48,Smartphone Apple iPhone 15 256GB noir,E.Leclerc,932.85
7972,2025-01-10 09:36:55,Smartphone Apple iPhone 15 128GB noir,E.Leclerc,819.0
7973,2025-01-10 09:36:56,Smartphone Apple iPhone 15 128GB noir,Techstark,796.99
7974,2025-01-10 09:37:02,"Apple iPhone 14 15,5 cm (6.1"") Double SIM iOS 17 5G 512 Go Noir",E.Leclerc,999.99
7975,2025-01-10 09:37:03,"Apple iPhone 14 15,5 cm (6.1"") Double SIM iOS 17 5G 512 Go Noir",La Boutique du Net,1340.36
7976,2025-01-10 09:37:09,Smartphone Apple iPhone 14 256Go Noir Midnight,E.Leclerc,837.03
7977,2025-01-10 10:07:15,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",E.Leclerc,1301.99
7978,2025-01-10 10:07:16,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",SIA Solution,1945.09
7979,2025-01-10 10:07:22,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1051.99
7980,2025-01-10 10:07:35,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",Stock e-commerce,1581.95
7981,2025-01-10 10:07:43,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1190.0
7982,2025-01-10 10:07:49,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",E.Leclerc,1071.99
7983,2025-01-10 10:07:56,"Apple iPhone 16 Pro 16 cm (6.3"") Double SIM iOS 18 5G USB Type-C 1 To Noir",E.Leclerc,1799.0
7984,2025-01-10 10:08:09,Smartphone Apple iPhone 15 256GB noir,E.Leclerc,932.85
7985,2025-01-10 10:08:16,Smartphone Apple iPhone 15 128GB noir,E.Leclerc,819.0
7986,2025-01-10 10:08:23,"Apple iPhone 14 15,5 cm (6.1"") Double SIM iOS 17 5G 512 Go Noir",E.Leclerc,999.99
7987,2025-01-10 10:08:29,Smartphone Apple iPhone 14 256Go Noir Midnight,E.Leclerc,837.03
7988,2025-01-10 10:08:30,Smartphone Apple iPhone 14 256Go Noir Midnight,Stock e-commerce,887.82
7989,2025-01-10 10:38:36,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",E.Leclerc,1301.99
7990,2025-01-10 10:38:42,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1051.99
7991,2025-01-10 10:38:43,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",Icoza,1136.18
7992,2025-01-10 10:38:56,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",Stock e-commerce,1581.95
7993,2025-01-10 10:39:03,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1190.0
7994,2025-01-10 10:39:10,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",E.Leclerc,1071.99
7995,2025-01-10 10:39:18,"Apple iPhone 16 Pro 16 cm (6.3"") Double SIM iOS 18 5G USB Type-C 1 To Noir",E.Leclerc,1799.0
7996,2025-01-10 10:39:31,Smartphone Apple iPhone 15 256GB noir,E.Leclerc,932.85
7997,2025-01-10 10:39:38,Smartphone Apple iPhone 15 128GB noir,E.Leclerc,819.0
7998,2025-01-10 10:39:44,"Apple iPhone 14 15,5 cm (6.1"") Double SIM iOS 17 5G 512 Go Noir",E.Leclerc,999.99
7999,2025-01-10 10:39:51,Smartphone Apple iPhone 14 256Go Noir Midnight,E.Leclerc,837.03
8000,2025-01-10 11:09:57,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",E.Leclerc,1301.99
8001,2025-01-10 11:10:04,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1051.99
8002,2025-01-10 11:10:18,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",Stock e-commerce,1581.95
8003,2025-01-10 11:10:19,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",La Boutique du Net,1815.09
8004,2025-01-10 11:10:25,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1190.0
8005,2025-01-10 11:10:32,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",E.Leclerc,1071.99
8006,2025-01-10 11:10:39,"Apple iPhone 16 Pro 16 cm (6.3"") Double SIM iOS 18 5G USB Type-C 1 To Noir",E.Leclerc,1799.0
8007,2025-01-10 11:10:52,Smartphone Apple iPhone 15 256GB noir,E.Leclerc,932.85
8008,2025-01-10 11:10:59,Smartphone Apple iPhone 15 128GB noir,E.Leclerc,819.0
8009,2025-01-10 11:11:06,"Apple iPhone 14 15,5 cm (6.1"") Double SIM iOS 17 5G 512 Go Noir",E.Leclerc,999.99
8010,2025-01-10 11:11:12,Smartphone Apple iPhone 14 256Go Noir Midnight,E.Leclerc,837.03
8011,2025-01-10 11:41:19,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",E.Leclerc,1301.99
8012,2025-01-10 11:41:26,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1051.99
8013,2025-01-10 11:41:40,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",Stock e-commerce,1581.95
8014,2025-01-10 11:41:46,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1190.0
8015,2025-01-10 11:41:47,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",Espace-Disque,1322.81
8016,2025-01-10 11:41:53,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",E.Leclerc,1071.99
8017,2025-01-10 11:41:54,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",Espace-Disque,1205.97
8018,2025-01-10 11:42:00,"Apple iPhone 16 Pro 16 cm (6.3"") Double SIM iOS 18 5G USB Type-C 1 To Noir",E.Leclerc,1799.0
8019,2025-01-10 11:42:14,Smartphone Apple iPhone 15 256GB noir,E.Leclerc,932.85
8020,2025-01-10 11:42:21,Smartphone Apple iPhone 15 128GB noir,E.Leclerc,819.0
8021,2025-01-10 11:42:28,"Apple iPhone 14 15,5 cm (6.1"") Double SIM iOS 17 5G 512 Go Noir",E.Leclerc,999.99
8022,2025-01-10 11:42:35,Smartphone Apple iPhone 14 256Go Noir Midnight,E.Leclerc,837.03
8023,2025-01-10 12:12:42,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",E.Leclerc,1301.99
8024,2025-01-10 12:12:49,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1051.99
8025,2025-01-10 12:13:03,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",Stock e-commerce,1581.95
8026,2025-01-10 12:13:10,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1190.0
8027,2025-01-10 12:13:17,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",E.Leclerc,1071.99
8028,2025-01-10 12:13:24,"Apple iPhone 16 Pro 16 cm (6.3"") Double SIM iOS 18 5G USB Type-C 1 To Noir",E.Leclerc,1799.0
8029,2025-01-10 12:13:38,Smartphone Apple iPhone 15 256GB noir,E.Leclerc,932.85
8030,2025-01-10 12:13:45,Smartphone Apple iPhone 15 128GB noir,E.Leclerc,819.0
8031,2025-01-10 12:13:51,"Apple iPhone 14 15,5 cm (6.1"") Double SIM iOS 17 5G 512 Go Noir",E.Leclerc,999.99
8032,2025-01-10 12:13:58,Smartphone Apple iPhone 14 256Go Noir Midnight,E.Leclerc,837.03
8033,2025-01-10 12:44:05,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",E.Leclerc,1301.99
8034,2025-01-10 12:44:12,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1051.99
8035,2025-01-10 12:44:25,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",Stock e-commerce,1581.95
8036,2025-01-10 12:44:32,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1190.0
8037,2025-01-10 12:44:39,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",E.Leclerc,1071.99
8038,2025-01-10 12:44:46,"Apple iPhone 16 Pro 16 cm (6.3"") Double SIM iOS 18 5G USB Type-C 1 To Noir",E.Leclerc,1799.0
8039,2025-01-10 12:44:59,Smartphone Apple iPhone 15 256GB noir,E.Leclerc,932.85
8040,2025-01-10 12:45:06,Smartphone Apple iPhone 15 128GB noir,E.Leclerc,819.0
8041,2025-01-10 12:45:13,"Apple iPhone 14 15,5 cm (6.1"") Double SIM iOS 17 5G 512 Go Noir",E.Leclerc,999.99
8042,2025-01-10 12:45:20,Smartphone Apple iPhone 14 256Go Noir Midnight,E.Leclerc,837.03
8043,2025-01-10 13:15:27,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",E.Leclerc,1301.99
8044,2025-01-10 13:15:34,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1051.99
8045,2025-01-10 13:15:35,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",GPASPLUS,1278.62
8046,2025-01-10 13:15:48,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",Stock e-commerce,1581.95
8047,2025-01-10 13:15:55,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1190.0
8048,2025-01-10 13:16:02,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",E.Leclerc,1071.99
8049,2025-01-10 13:16:09,"Apple iPhone 16 Pro 16 cm (6.3"") Double SIM iOS 18 5G USB Type-C 1 To Noir",E.Leclerc,1799.0
8050,2025-01-10 13:16:23,Smartphone Apple iPhone 15 256GB noir,E.Leclerc,932.85
8051,2025-01-10 13:16:30,Smartphone Apple iPhone 15 128GB noir,E.Leclerc,819.0
8052,2025-01-10 13:16:37,"Apple iPhone 14 15,5 cm (6.1"") Double SIM iOS 17 5G 512 Go Noir",E.Leclerc,999.99
8053,2025-01-10 13:16:44,Smartphone Apple iPhone 14 256Go Noir Midnight,E.Leclerc,837.03
8054,2025-01-10 13:16:45,Smartphone Apple iPhone 14 256Go Noir Midnight,La Boutique du Net,1002.99
8055,2025-01-10 13:46:51,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",E.Leclerc,1301.99
8056,2025-01-10 13:46:58,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1051.99
8057,2025-01-10 13:47:12,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",Stock e-commerce,1581.95
8058,2025-01-10 13:47:19,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1190.0
8059,2025-01-10 13:47:27,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",E.Leclerc,1071.99
8060,2025-01-10 13:47:34,"Apple iPhone 16 Pro 16 cm (6.3"") Double SIM iOS 18 5G USB Type-C 1 To Noir",E.Leclerc,1799.0
8061,2025-01-10 13:47:47,Smartphone Apple iPhone 15 256GB noir,E.Leclerc,932.85
8062,2025-01-10 13:47:53,Smartphone Apple iPhone 15 128GB noir,E.Leclerc,819.0
8063,2025-01-10 13:48:00,"Apple iPhone 14 15,5 cm (6.1"") Double SIM iOS 17 5G 512 Go Noir",E.Leclerc,999.99
8064,2025-01-10 13:48:07,Smartphone Apple iPhone 14 256Go Noir Midnight,E.Leclerc,837.03
8065,2025-01-10 14:18:14,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",E.Leclerc,1301.99
8066,2025-01-10 14:18:20,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1051.99
8067,2025-01-10 14:18:32,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",Stock e-commerce,1581.95
8068,2025-01-10 14:18:39,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1190.0
8069,2025-01-10 14:18:46,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",E.Leclerc,1071.99
8070,2025-01-10 14:18:52,"Apple iPhone 16 Pro 16 cm (6.3"") Double SIM iOS 18 5G USB Type-C 1 To Noir",E.Leclerc,1799.0
8071,2025-01-10 14:19:05,Smartphone Apple iPhone 15 256GB noir,E.Leclerc,932.85
8072,2025-01-10 14:19:12,Smartphone Apple iPhone 15 128GB noir,E.Leclerc,819.0
8073,2025-01-10 14:19:18,"Apple iPhone 14 15,5 cm (6.1"") Double SIM iOS 17 5G 512 Go Noir",E.Leclerc,999.99
8074,2025-01-10 14:19:25,Smartphone Apple iPhone 14 256Go Noir Midnight,E.Leclerc,837.03
8075,2025-01-10 14:49:32,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",E.Leclerc,1301.99
8076,2025-01-10 14:49:39,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1051.99
8077,2025-01-10 14:49:54,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",Stock e-commerce,1581.95
8078,2025-01-10 14:50:00,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1190.0
8079,2025-01-10 14:50:08,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",E.Leclerc,1071.99
8080,2025-01-10 14:50:16,"Apple iPhone 16 Pro 16 cm (6.3"") Double SIM iOS 18 5G USB Type-C 1 To Noir",E.Leclerc,1799.0
8081,2025-01-10 14:50:30,Smartphone Apple iPhone 15 256GB noir,E.Leclerc,932.85
8082,2025-01-10 14:50:37,Smartphone Apple iPhone 15 128GB noir,E.Leclerc,819.0
8083,2025-01-10 14:50:44,"Apple iPhone 14 15,5 cm (6.1"") Double SIM iOS 17 5G 512 Go Noir",E.Leclerc,999.99
8084,2025-01-10 14:50:51,Smartphone Apple iPhone 14 256Go Noir Midnight,E.Leclerc,837.03
8085,2025-01-10 15:20:58,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",E.Leclerc,1301.99
8086,2025-01-10 15:21:05,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1051.99
8087,2025-01-10 15:21:19,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",Stock e-commerce,1581.95
8088,2025-01-10 15:21:26,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1190.0
8089,2025-01-10 15:21:33,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",E.Leclerc,1071.99
8090,2025-01-10 15:21:40,"Apple iPhone 16 Pro 16 cm (6.3"") Double SIM iOS 18 5G USB Type-C 1 To Noir",E.Leclerc,1799.0
8091,2025-01-10 15:21:54,Smartphone Apple iPhone 15 256GB noir,E.Leclerc,932.85
8092,2025-01-10 15:22:01,Smartphone Apple iPhone 15 128GB noir,E.Leclerc,819.0
8093,2025-01-10 15:22:08,"Apple iPhone 14 15,5 cm (6.1"") Double SIM iOS 17 5G 512 Go Noir",E.Leclerc,999.99
8094,2025-01-10 15:22:15,Smartphone Apple iPhone 14 256Go Noir Midnight,E.Leclerc,837.03
8095,2025-01-10 15:52:22,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",E.Leclerc,1301.99
8096,2025-01-10 15:52:29,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1051.99
8097,2025-01-10 15:52:42,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",Stock e-commerce,1581.95
8098,2025-01-10 15:52:48,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1190.0
8099,2025-01-10 15:52:49,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",ESSEBI SHOP,1631.04
8100,2025-01-10 15:52:55,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 128 Go Noir",E.Leclerc,1071.99
8101,2025-01-10 15:53:02,"Apple iPhone 16 Pro 16 cm (6.3"") Double SIM iOS 18 5G USB Type-C 1 To Noir",E.Leclerc,1799.0
8102,2025-01-10 15:53:15,Smartphone Apple iPhone 15 256GB noir,E.Leclerc,932.85
8103,2025-01-10 15:53:22,Smartphone Apple iPhone 15 128GB noir,E.Leclerc,819.0
8104,2025-01-10 15:53:30,"Apple iPhone 14 15,5 cm (6.1"") Double SIM iOS 17 5G 512 Go Noir",E.Leclerc,999.99
8105,2025-01-10 15:53:37,Smartphone Apple iPhone 14 256Go Noir Midnight,E.Leclerc,837.03
8106,2025-01-10 16:23:43,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",E.Leclerc,1301.99
8107,2025-01-10 16:23:50,"Apple iPhone 16 15,5 cm (6.1"") Double SIM iOS 18 5G USB Type-C 256 Go Noir",E.Leclerc,1051.99
8108,2025-01-10 16:24:03,"Apple iPhone 16 Plus 17 cm (6.7"") Double SIM iOS 18 5G USB Type-C 512 Go Noir",Stock e-commerce,1581.95
